Date,Equity,Commodity,Bond,ETF
2020-02-05,-0.023916872999420444,0.0014849667829103504,0.007969933816450163,-0.02352054600900193
2020-02-06,0.004677271900095108,-0.021210334132098812,-0.006028828315011705,0.008104001598545747
2020-02-07,-0.038693402477595513,-0.009313888605745634,-0.0072218744010491,-0.00759051259492867
2020-02-08,-0.02606372097796861,0.025457320230361014,0.0012222590927998599,-0.01714875253565432
2020-02-09,0.00443722471738247,-0.014122296738078719,0.005335491513060773,-0.04268393319922474
2020-02-10,0.015269331599908209,0.021192302801628548,0.008519638457289343,-1.2723575759543788e-05
2020-02-11,0.00392736562379941,-0.027942671366440453,-0.0021944213143447002,0.02698377395004616
2020-02-12,-0.0018129656477648107,0.01354510444788207,0.005493404167156478,0.02531888821821805
2020-02-13,-0.005522073911785776,0.03633921551644751,-9.254234750353605e-05,-0.006456443848794078
2020-02-14,-0.02907043980734855,-0.06149111250318224,-0.0007631364997040982,-0.008633180905426708
2020-02-15,-0.013896884167894172,-0.019622381386761922,0.004518299687433362,0.007431613841125356
2020-02-16,-0.00871277541919575,0.014726803179513501,0.003361614392067098,-0.014575781587824372
2020-02-17,0.021642444524378315,-0.004776134651074818,-0.007781960784921247,0.00492687849729199
2020-02-18,0.0073723657913692285,0.00957864683428272,0.007482701748629479,0.011891204175770354
2020-02-19,-0.03476080310725468,-0.014799629667895515,0.007000456770737258,0.018803998358264615
2020-02-20,0.0069816793878959005,0.002464744686822498,-0.003027813507547647,-0.0011023111471992917
2020-02-21,-0.007201645608326331,-0.003591930884801987,0.002079017667187045,-0.002655106252654488
2020-02-22,-0.013038440006119175,0.029494551541495186,0.002570150931413694,-0.012769738801348416
2020-02-23,0.012733525776817358,0.006660521082530328,0.0014033688291195355,-0.012003205310597901
2020-02-24,0.02111999044991902,0.008740066551880055,-0.0026515257692271005,-0.002997183378522901
2020-02-25,0.019125602382323973,-0.009996924153061686,-0.003258116839690258,0.0059104826022426706
2020-02-26,-0.01628435046445277,-0.011890155601812339,-2.777035495722639e-05,0.014103769393498741
2020-02-27,-0.005684247517024291,-0.010513954695490524,0.005963645096296824,-0.011647684260205172
2020-02-28,0.00712526862807128,0.010161303559457421,0.0028180007729721617,0.022790328534392824
2020-02-29,0.020010902542447185,-0.010224612020506575,-0.0017530716604305299,-0.0036668540156385315
2020-03-01,-0.0090834847569058,0.007544371422410322,0.003958493553241724,7.949058477345768e-05
2020-03-02,-0.0032131795332763424,0.05218501996613596,-0.014142713103150378,-0.01080817518721735
2020-03-03,-0.021626699480120564,0.02207811758579231,0.005843828501860517,-0.03596360390409412
2020-03-04,-0.023424132481613416,-0.007850588304196028,-0.008598568893890499,0.013660680945415745
2020-03-05,0.01675051644788396,0.03033034805409862,-0.0017122047070156608,0.0114526584563865
2020-03-06,0.02762480057141646,-0.009901884325538785,-0.005498349473130719,-0.0038199133567732007
2020-03-07,-0.000940202431606677,-0.05065311337944635,-0.006373407378604528,0.0014048607583730787
2020-03-08,0.020570657957840483,-0.024902157772935102,0.005904133936892596,0.008139088265561492
2020-03-09,0.007732720500952683,-0.046469798025646394,-0.002238506006559457,-0.02303818785329814
2020-03-10,-0.012402395092102485,-0.008487837101032717,0.001832519408653579,-0.007535790160194422
2020-03-11,0.007727912110168279,0.0007604594797387925,-0.00013460289439592036,0.012313970194327407
2020-03-12,0.031260731329319384,0.04221093280688207,0.0024852041361156075,-0.01841434134753874
2020-03-13,-0.00021652078219903064,0.008473184344104066,0.0004841094553012768,0.004803368982499439
2020-03-14,0.031792873116280124,-0.0051775132202216065,-0.006314961120942849,-0.019948727069351076
2020-03-15,-0.05189490208179489,0.02103513952958723,0.0050813340972357,0.007396449736502895
2020-03-16,0.016938050087504476,-0.05497838272519713,-0.0023687829158065624,-0.00013462223446225347
2020-03-17,0.0022409413647634267,0.006190363952714149,-0.007682909493298755,-0.023826977238582642
2020-03-18,-0.005480147009317357,0.01957162984717417,-0.0020405758048295626,0.01787109031685757
2020-03-19,0.002335215530710046,-0.036664656144496044,0.007603798953171555,-0.010618873651970734
2020-03-20,-0.03925137829201786,0.028893851080173227,0.0043511087105674645,-0.01175378655521571
2020-03-21,-0.003893437756750239,0.008762410187360353,-0.001643260672039296,0.003408537958464143
2020-03-22,0.0076422514302349285,-0.010082197847520033,-0.001646288521592144,0.01762956024143073
2020-03-23,0.030057880894830323,0.01611954665265712,-0.001508175256086913,-0.014837327284675954
2020-03-24,-0.009865404365472948,0.0570673214451099,0.010483739917804205,0.0013251977477195748
2020-03-25,-0.015669872057863753,0.004846656376462379,0.002009677261157767,0.006832247504958594
2020-03-26,-0.009535140871690731,0.006505514657508402,0.002250208235955348,0.01079658410894716
2020-03-27,0.018808042354041484,-0.011184022488506104,0.005251417270159211,0.0030466233291583777
2020-03-28,0.00707502219319369,-0.020946109236619798,0.0012939457951325675,-0.005105417586249834
2020-03-29,-0.010095204075340777,0.02105839541360614,-0.0011952107291035156,-0.012013853309730795
2020-03-30,0.010765348662267122,-0.021102095647721683,-0.0008817492454248914,0.0016921582456956212
2020-03-31,0.0024415509869608076,0.0020891559304848117,-0.00025800629707031976,-0.015682085179784103
2020-04-01,0.019872899810657783,-0.011641436169127918,-8.611118254920796e-05,-0.04342025725241911
2020-04-02,-0.013541061877547047,0.0122744956436598,0.0037381477181848994,0.006948397062365017
2020-04-03,-0.006053242931955364,0.008641552632173711,0.0003597294290364972,0.013959022616292928
2020-04-04,-0.0073421630626431525,0.02623849860644749,0.003763200386077896,-0.035043986533127576
2020-04-05,-0.028770298962642372,-0.012450409971368679,-0.0003035829005429116,-0.014745960570649062
2020-04-06,0.006422405541291521,-0.006446873382334282,0.000493175951580453,0.009687313915077966
2020-04-07,0.005721105443597787,-0.024169092894557685,-0.00989100342266054,0.03126243204567548
2020-04-08,0.0006022691328492181,-0.010807331501902785,0.004681638373512407,0.0007119056151311183
2020-04-09,-0.004191742667502949,0.0097325123261213,0.0018324423794899634,-0.010520044118437013
2020-04-10,-0.027807414841008286,0.019224715416133797,0.005090050549298261,-0.0023434466165726023
2020-04-11,-0.007912906455307182,-0.022754133104440636,-0.014381276890968447,0.021023146287222773
2020-04-12,-0.00635429033053539,0.022040148002641504,0.010541873523903638,-0.00928946268686803
2020-04-13,-0.01554554538443238,0.03419094647012377,-0.0005979481407758688,-0.011587880099753802
2020-04-14,-0.002725714233320183,0.010635872580592521,0.005640914083687582,-0.006841152832730486
2020-04-15,0.008581017136290768,0.047219895313951654,-0.005099529635627655,-0.013899929123880685
2020-04-16,0.0382237180242106,-0.019044729977589325,0.0031638695253128485,0.0022400547399219328
2020-04-17,0.003991556256636779,-0.03081636758278543,-0.005167077815868281,0.024770176877043408
2020-04-18,0.00565100781445528,-0.04416800622260697,-0.0030188448034790256,0.005246189096740436
2020-04-19,-0.0009889183153233422,0.03770110778722958,0.00967015676933393,-0.003385302531894314
2020-04-20,-0.03787542430598083,0.016659141408851445,-0.000853412003816733,-0.003977169033733161
2020-04-21,-3.0277508984337565e-05,-0.0010896167727613769,0.0011871643658986145,-0.023047862130449855
2020-04-22,0.0017046041988205288,0.007299215657995507,0.0044503386534437694,0.013646646657207384
2020-04-23,0.049764842249705725,-0.027837226182459415,0.0025784094398630226,-0.0007675579551920305
2020-04-24,-0.0033472192956224504,0.06144379949042066,0.0008520945257178814,-0.0023071987038593847
2020-04-25,0.00653094684667225,0.0035305295493806878,0.0019248050123311254,0.048296613517672914
2020-04-26,-0.00019423539410486624,0.0030348698651223235,0.012117077926191376,0.004881293625485294
2020-04-27,-0.02287356075239064,0.018444165597467307,-0.00018809398516792696,-0.010876865751427765
2020-04-28,0.02335645629030041,0.012325230793417831,0.0011054952335748376,-0.005995363943083149
2020-04-29,0.015538660653735483,0.005897100606978284,0.00535327198003806,0.017626685637951323
2020-04-30,0.01632063894086094,-0.0194618613861328,0.00562762966478992,0.002099056158066467
2020-05-01,-0.017687749095894777,0.012086708928399893,0.006035151527801901,-0.0211741696747605
2020-05-02,0.028555886218721984,0.047350612411875846,0.003293651110145923,0.014188434018628052
2020-05-03,-0.027537021255845617,0.03393550115387444,-0.005615024563652418,-0.009622161283084909
2020-05-04,0.012237141876005405,0.040129665665984936,0.00826715766150548,0.028499466643263183
2020-05-05,0.044309112516199574,-0.012480391910779633,-0.00563172696509344,0.016600720985719727
2020-05-06,-0.019310726502613767,-0.024440120506464522,0.0016131773261951663,-0.0063098284348812655
2020-05-07,-0.010825954592055438,-0.0028446730024912037,-0.00367137925009679,0.01961524542602669
2020-05-08,0.0024930273017528246,0.0016931228072173652,-0.00022069173296496313,0.0014178326579110496
2020-05-09,-0.009569513082323984,0.027654787961773716,0.0017438120515174038,0.013191605126833294
2020-05-10,-0.030513268621322656,-0.04201161574287049,0.0017067860772513653,0.007670992259417121
2020-05-11,0.0018712594961205467,0.03853875798651534,0.0022096037711764236,-0.012295349824863102
2020-05-12,-0.0207460742745221,-0.0036501974644747356,0.008168556345293235,-0.009253247484761928
2020-05-13,0.009971848612703631,-0.010372026748685502,0.0023676715075698993,0.015849412263717416
2020-05-14,-0.01788848468467607,-0.025002609381504195,-0.001120783176453244,-0.004621629981598113
2020-05-15,0.0314986881003508,-0.04107141679664425,0.0049204358414417886,-0.00565472694862995
2020-05-16,-0.015165065846724743,0.020879264599047865,0.006047352444623203,-0.013926838690240294
2020-05-17,-0.005941230324113512,0.0021329491797100974,-0.006038039075684962,0.006753985983901915
2020-05-18,0.016770344347393395,-0.03194902249352635,0.0030870003492492904,0.03133787378864717
2020-05-19,-0.024117286328679106,-0.0320769693015904,0.0036058637115544915,-0.015612993713814093
2020-05-20,0.005049198692082589,-0.008094617482253206,-0.00138781751679996,0.000763291850091371
2020-05-21,0.02664285508564856,0.04202553813223483,0.006978534066558099,0.021583308331231437
2020-05-22,-0.03164966469122455,-0.00618978378409012,-0.0006502779351626358,-0.000794620868685728
2020-05-23,0.004192677170646085,-0.03727857382795266,0.0007278822673577131,0.007185576943746014
2020-05-24,0.005697655884968469,-0.005843576602148602,-0.0007653591214193481,-0.015535902922203195
2020-05-25,0.0161364574355462,-0.0065180892436917555,0.00017789523790733767,0.006824606458114729
2020-05-26,-0.02423901421756164,-0.0671221660735393,-0.005381375434476009,-0.002407163975068232
2020-05-27,-0.025909132261685525,-0.0010573716629453053,-0.007100254412971472,0.015185949935197944
2020-05-28,0.010938831312337954,-0.005473363255216949,0.008072525316124861,0.018210790773471264
2020-05-29,0.006439693464663721,0.01770515912033546,-0.004134806741591639,0.0392434546302792
2020-05-30,0.005509857006917533,0.04652390237363363,-0.004856961747281536,0.009094497598203634
2020-05-31,0.007428964189939517,0.028464125738693936,-0.010666950568018575,0.005286944748732497
2020-06-01,-0.013100494431569817,-0.006422217263870763,-0.0030948087384475116,0.0033157645236600404
2020-06-02,0.0051450739432200715,-0.027363147718541755,-0.006515448967037493,-0.004897494392160325
2020-06-03,0.006361449465973625,0.06463399508124651,0.008310075800681846,0.005477257651925367
2020-06-04,-0.013787028360527356,0.0017804608503622064,0.005149085446713171,-0.0040310211520854415
2020-06-05,0.03781549022289513,0.0006482322978236551,-0.003340751725888619,0.0029269146440442143
2020-06-06,0.009976658418235751,-0.000303127177750082,0.011362179026721543,0.020163963034119395
2020-06-07,-0.023326069944052973,0.005252119019196384,0.005008827434957971,-0.014698138479194616
2020-06-08,0.013631072172676595,-0.003309010298098569,-0.0015241569175431123,0.01749817841693568
2020-06-09,-0.01899363340454643,-0.014041550172005908,-0.012397028574367863,0.020156726010097978
2020-06-10,0.016241692074849042,-0.013371473531009804,0.011554712862953707,-0.001371027904866181
2020-06-11,0.023671911580148083,-0.0005188317553999598,-0.00684786233381798,-0.03142782348512892
2020-06-12,-0.01591364636703421,-0.013285619278344126,-0.00812699373478446,-0.008717329806416487
2020-06-13,0.019767522584886437,-0.01752114456692911,0.005212852160048202,0.019854918198416636
2020-06-14,0.008755618538729967,0.002960755692297421,0.012298762031696364,5.69790655167682e-05
2020-06-15,0.0169412031998898,-0.006074430435521381,0.007021364092552591,-0.014589533484423661
2020-06-16,0.03843585965307895,0.03789982471456721,0.002919545600261798,-0.007171623818423261
2020-06-17,-0.00440776232005741,-0.0659742452098253,0.00307377170832643,0.013009300397568296
2020-06-18,-0.014574723287149791,0.027587671298061545,0.004367077793901539,0.008601003523020689
2020-06-19,-0.017290288592510465,0.03145212981244073,0.003894642948933826,-0.0031839814875454175
2020-06-20,-0.015816205699308767,-0.05153475581020374,0.001505957119846879,-0.005102366177220317
2020-06-21,-0.0010420341882820823,-0.00826718985200872,0.0006210055197593804,-0.005476372235657328
2020-06-22,0.007323039496332871,-0.008986021649894788,-0.00021296563949761206,-0.013436152767477538
2020-06-23,0.006033815986600381,-0.034887792367945536,-0.0036698229443333816,0.024630635342041626
2020-06-24,0.017043664980720477,-0.019145417189771884,-0.0013033753843338703,-0.004434807038170098
2020-06-25,0.0007600378375581404,-0.02746439613664572,-0.008364784070976928,0.018657377812382445
2020-06-26,0.02957068154314634,0.04410676108559057,-0.00039169813397374947,0.02321974077883677
2020-06-27,-0.004793136664759122,0.02369195982868653,-0.004842955535754588,0.015374663472219404
2020-06-28,0.05490338333179238,0.03208887737485397,-0.0054179465860788555,-0.006074304690770726
2020-06-29,0.013013346955300124,0.018341801601080874,0.0009994707557673924,0.006455951355049142
2020-06-30,-0.01664315112832565,-0.027926294280430728,0.0070600114317229965,3.706590413625755e-05
2020-07-01,-0.020917849961222246,-0.012813006656994343,0.004691583030011566,-0.013155527910951922
2020-07-02,0.010149448304863706,0.012534364030697952,-0.007752503018115887,0.005265389225824045
2020-07-03,-0.003969255706517017,-0.030253195222298638,-0.0048481406828516874,-0.017285596867397036
2020-07-04,0.014780009881841838,0.018124960754309704,0.00480385593994108,0.018215190826923456
2020-07-05,0.009964752491470897,-0.005708134953953372,-0.004812436967691548,-0.006569259459475896
2020-07-06,-0.0009565782531374555,-0.009070520188739932,-0.001023165749985123,0.0034173948380925895
2020-07-07,-0.016435874361368098,0.018073999205087295,0.0028502604951227595,0.004649318073192132
2020-07-08,-0.029796944493717295,0.011406582787150999,-0.004741722274318177,-0.00348357460556116
2020-07-09,-0.008430299041340421,-0.008724154145476998,0.0006268775307297995,0.00920040702212912
2020-07-10,0.017627975886469447,0.029283245084106204,-0.006570127474591022,-0.006723554849337866
2020-07-11,0.004781874882604079,-0.026726583189997436,-0.002906838219756069,0.013469459461858662
2020-07-12,-0.02441477557423976,0.015698390173606594,0.0016989096707126852,-0.019789695203701226
2020-07-13,0.00396361851702364,0.015127531449209594,-0.007864968667658347,0.0022956936931961772
2020-07-14,0.008206347594576736,-0.007438660982849758,0.002302373689801995,0.02948393498587427
2020-07-15,-0.01717714872402266,0.00845332555605295,1.8110053665938714e-06,-0.01460496986908362
2020-07-16,0.0035745021189105583,-0.03097783940963258,0.00286244977208574,-0.009766174557872771
2020-07-17,0.0016641743689199979,0.023400675480172526,0.0012195706703233072,0.008108617744883724
2020-07-18,-0.02235940595661246,-0.004322553411074726,0.006920702149869221,0.003093726729093969
2020-07-19,0.007655747206965666,-0.012768075512975988,0.0007261225132395364,0.005659451489103388
2020-07-20,0.011715690527364687,0.026525230645922233,-0.0020470277056262648,0.007737806952214953
2020-07-21,0.02216102486350554,-0.017308592263568984,0.0007114875151614193,0.009920822028426549
2020-07-22,0.02157604104069806,-0.034911532409088994,0.002816490145181941,0.017045497629343348
2020-07-23,-0.027053387359141822,-0.03861572933809759,0.0003443003516285217,0.006547279853927688
2020-07-24,-0.018256500798302457,0.015450248783640992,0.00030295845601941194,-0.0032188648192781368
2020-07-25,0.010800705344173196,-0.03171073381240708,-0.003409958439033778,0.010488605518040966
2020-07-26,0.010775719018244177,0.04416985454960912,-0.003214504587754742,0.028898229023428222
2020-07-27,0.010800953726120957,-0.051748235197093054,-0.006913026358998468,-0.0015895061957386031
2020-07-28,0.07755462981309441,0.04271140920725096,0.008847883715934696,-0.014217939570059622
2020-07-29,0.01191781021386334,0.00557543668006546,-0.006119316176956426,0.01700621003930459
2020-07-30,0.02321131280361198,-0.0021178277967598097,-0.0033645259889795364,-0.0014057174593039734
2020-07-31,0.019580035269864047,-0.01332297717022374,-0.0034920363278459873,-0.03219004319021054
2020-08-01,0.01352782502611596,0.01027840285880177,0.004574621884722206,0.013111325157256324
2020-08-02,-0.005805384892806911,-0.0006408675606212095,-0.001374748391460139,-0.00762992278930884
2020-08-03,0.015679384409865344,0.02788254705041305,0.006338710363368669,-0.0009579992345624116
2020-08-04,-0.014956504290751436,0.003155691216550991,-0.0032674531212193427,0.005379704958535223
2020-08-05,-0.0042363721348001775,0.0040575440365469406,0.0014949708111190098,0.0032574951966859987
2020-08-06,-0.009207270956582069,-0.008790305305346397,-0.004076735266298787,0.011041777257085592
2020-08-07,0.0021374827877264514,-0.0011236405930266865,0.010825745638866941,-0.00613229555854765
2020-08-08,0.04679317133347018,0.007995044222301479,-0.0058379920951475645,0.00809658697264124
2020-08-09,-0.03684530385183497,-0.042454209816415636,0.0016491035511351376,-0.003493200163758758
2020-08-10,0.014225203807490271,-0.03340463555264283,0.0032688844046604927,0.011482157213312544
2020-08-11,-0.03175431742379304,0.018881602350567874,0.0021689954872574913,0.009630512260195801
2020-08-12,-0.00893863731578867,0.004571635953198547,-0.0008264382943885414,-0.013631580530668928
2020-08-13,0.022279011939347327,-0.004299583408816979,-0.0005491034986671308,0.01668973174262548
2020-08-14,0.0017856003819092553,0.0007608483266348289,0.00031905735989554797,-0.00763945167671072
2020-08-15,-0.021054895558586122,0.008989542634041777,-0.0006350100081424431,0.012520866974217176
2020-08-16,-0.013806074185199364,-0.013193992007734039,0.004919395583974548,0.005909309701020108
2020-08-17,0.014091954978693517,-0.019157618135057817,0.011152615007956756,0.027972755151926834
2020-08-18,-0.014107332634342733,0.005196131377442039,-0.0026874589250391687,-0.0029519897355777818
2020-08-19,0.004829171791639497,-0.024159319440375804,-0.00674901489789539,-0.004839751941772962
2020-08-20,0.0014114367980762755,0.010506318892861797,-0.000341410241756274,0.00010870591168401125
2020-08-21,-0.012532006952116337,-0.042264590105946014,0.01299854668827159,-0.004147696742514126
2020-08-22,0.043378881786506514,0.02602889093314109,-0.003918372839848654,0.01239912852913075
2020-08-23,0.013178380446360225,0.012114937060326075,0.008295584027220337,-0.023844659126548817
2020-08-24,-0.04000285173315214,0.006700743357846891,0.008488504070382203,-0.015405236287195314
2020-08-25,0.004229086295388553,0.02486727459863785,-0.002667941208539973,-0.015617043823687896
2020-08-26,-0.01273572929536776,0.041936861111564416,0.002944915395926377,0.014654613879603635
2020-08-27,0.01754866669592448,0.025659251625453263,0.008241983115642691,0.02605920058872888
2020-08-28,-0.015350414768654013,-0.04572185578329113,-0.0017956387049374355,-0.0011667382780620723
2020-08-29,-0.0017947288293379802,-0.03168942416839254,-0.0009179018005118089,-0.0021323258478501595
2020-08-30,0.010599745579609143,-0.015320464442391971,-0.0028084045697432188,0.0014507824466977205
2020-08-31,0.01781510388340243,0.0009522762552708447,-0.004973783653464335,0.017828174539122853
2020-09-01,-0.023505928141115524,0.013241475511728077,-0.0031463877253300357,-0.013510297012858611
2020-09-02,-0.006190024716818968,-0.017843595328836642,-0.006019701333811283,0.003975534741021777
2020-09-03,-0.008998906223219123,0.004969169111926958,0.0002704173412961303,0.015027964446736443
2020-09-04,-0.012566584651474238,-0.018584573308833063,-0.0037498661552932072,0.007916412549097675
2020-09-05,0.035809084805621935,-0.014987945074798706,0.0012689295589537386,0.0032437242489811507
2020-09-06,0.00859963421921911,-0.03486652742120556,-0.007679478231018137,0.015415691388507118
2020-09-07,-0.024717679086700903,-0.02278083115277261,0.0017544011610722853,-0.040148484394988554
2020-09-08,0.018857238941095523,-0.03349211514040834,0.0042676448080446235,0.010568129792963614
2020-09-09,0.04294312394025267,-0.02409683132443332,-0.009868678212857277,-0.009411135246911357
2020-09-10,0.02114930521102294,0.02664104491519599,0.001970282849237861,-0.027059493452846854
2020-09-11,-0.029887399319080268,-0.023434972220798576,0.0062383449623664615,0.00806803899287471
2020-09-12,-0.009184681457325027,0.06610955162093478,-0.0059482050934560275,0.021004878177444366
2020-09-13,0.025838222983732454,0.012632947522022231,0.008462861934188517,-0.0016617277194153775
2020-09-14,-0.013653389312375615,0.004920903092371848,0.002195095046830226,0.014693118208044075
2020-09-15,0.00937638856292457,-0.021158944504530333,-0.0034250592787920444,0.02458417386982968
2020-09-16,0.015992681068586735,0.01780774698522478,-0.00017884538828853003,0.02012371680376071
2020-09-17,-0.01803860943156166,-0.01409094565594435,0.002891634562608612,0.024999467940570893
2020-09-18,-0.0006905071212360016,0.0033502453661340362,0.0004800269570620575,0.011531912366078383
2020-09-19,-0.06432534680138145,0.06430211345671986,0.002793779962231846,0.001531504583523892
2020-09-20,-0.019987752826685797,-0.002101497493116247,-0.004503367965396831,-0.023629487178457528
2020-09-21,-0.004551363027863206,0.029031833157141897,0.00094680412018039,-0.0032909373219492267
2020-09-22,-0.02445566363929699,-0.017279410628147186,-0.006968572484524901,-0.01224869892974287
2020-09-23,0.03314822607863271,-0.0005747122624240426,-0.0004561303067435016,0.0329641407624672
2020-09-24,-0.028102827559212656,0.04457001589088775,-0.004419538207323949,-0.002238287186485049
2020-09-25,-0.008300889733939675,-0.015374176444694186,-0.003577649712948833,0.002248072101767286
2020-09-26,0.003114811545721827,0.04561121394992322,0.006280465876052187,0.008672280640607015
2020-09-27,0.02932546578132231,0.017993798386386886,0.005556550602971345,0.0010540366955868058
2020-09-28,-0.028217243023588787,-0.013761669397356692,0.003145690604535885,0.025825765606461295
2020-09-29,0.02376327504309919,0.01611019347638802,-0.005361563823362895,-0.008939740426016779
2020-09-30,0.000704661220391741,0.024613861240668243,-0.0014820422484740096,0.0033191118285586406
2020-10-01,-0.01913017302095902,0.015845249055429913,0.006165488499895917,-0.010737058785470724
2020-10-02,0.009742069485265415,-0.03895561799726141,0.0008085845681995237,-0.019400337668310588
2020-10-03,0.0044811939114694005,-0.017878429395621717,0.01169664769990847,-0.008776536363579281
2020-10-04,-0.011504337543175893,-0.005887965888787619,0.0020665891969718596,-0.00015555195572618027
2020-10-05,0.0018960416998003772,-0.0015608357275011572,0.001060245582450158,-0.006039533367758899
2020-10-06,-0.0072062719372351985,0.01581680243876695,-0.0014455823210125069,-0.009986314698107839
2020-10-07,0.00277034690502496,0.0047425250233313464,0.0007677045239114096,-0.020694761955077506
2020-10-08,0.013742613490420927,-0.03308360896775253,-0.0006623491819027174,-0.0008465835894304214
2020-10-09,0.032220336322907044,0.00980494627514908,0.0036405433834429523,-0.02217080561046503
2020-10-10,-0.02425630997653698,0.01556464363209558,0.0048835115839729205,0.011800839455344039
2020-10-11,0.04316066749312533,0.014294761198275996,-0.0038299473025397474,0.0016365962940175492
2020-10-12,-0.03854175599045004,0.027319518138865545,-0.00655616476778889,-0.021463272491973957
2020-10-13,-0.002535701900711665,0.021148053863722604,-0.009081026865516484,-0.004238136155747952
2020-10-14,0.012266344129691523,0.011779501980710918,0.0026399566345627185,-0.010882346083858747
2020-10-15,0.006119837354700655,-0.0014541427864661752,-0.005416833030869368,0.005187617656287707
2020-10-16,-0.011953990396411878,-0.041224023337899776,-0.010664452964762414,0.02050675669034717
2020-10-17,-0.0036624450071455067,0.011040455478314648,0.0020428930226548203,-0.027727587044686166
2020-10-18,-0.009360018693176661,0.0054921921790777786,0.012564997587163952,0.0021253911872112573
2020-10-19,-0.011287295138884235,0.007089470929884338,6.964544230053339e-05,-0.002001991933499605
2020-10-20,0.017492041940420498,-0.031618714395507744,0.004292453872258209,0.01047010114675698
2020-10-21,0.007640309719300947,-0.026726413510206562,0.0005091467927378251,0.003597949423565337
2020-10-22,-0.013358191905213085,0.02662882133332259,-0.00039444826595571333,-0.010879539976082285
2020-10-23,0.018491997508665016,-0.0006888788464163761,0.0046953824149388425,-0.004385809034999273
2020-10-24,0.006645990417532187,0.01733751743431561,-0.0013513727209432567,-0.011540387852052334
2020-10-25,0.016757242376779204,0.0010079594032614827,0.0014369615703595149,0.016540107078978974
2020-10-26,0.013092576838472245,0.001043903487393581,0.0017084890309800682,0.0007196747300791333
2020-10-27,-0.01607990021844145,0.023757095149399943,-0.003240452268215244,0.02891786028629511
2020-10-28,-0.010703620803939395,-0.012601118205434348,0.005060211747682614,-0.0005099122072193115
2020-10-29,0.015445872102465237,0.002703019423524586,-0.0007747987834770433,-0.010226101503656942
2020-10-30,0.012707405308669296,-0.01125688221762607,-0.0036787257974642234,-0.022305715889192407
